From Date,To Date,Toluene,Temp,RH,WS,WD
07-11-2021 20:45,07-11-2021 21:00,0.8,None,69.9,0.9,346.6
07-11-2021 21:00,07-11-2021 21:15,0.7,None,71.6,1.1,346.4
07-11-2021 21:15,07-11-2021 21:30,0.7,None,71.3,0.6,340
07-11-2021 21:30,07-11-2021 21:45,0.7,None,75.4,0.5,183.4
07-11-2021 21:45,07-11-2021 22:00,0.8,None,78.4,0.6,195.2
07-11-2021 22:00,07-11-2021 22:15,0.7,None,79.9,0.6,192.6
07-11-2021 22:15,07-11-2021 22:30,0.7,None,79.9,0.7,196.4
07-11-2021 22:30,07-11-2021 22:45,0.8,None,81.2,0.6,194.4
07-11-2021 22:45,07-11-2021 23:00,0.9,None,82,0.5,194.3
07-11-2021 23:00,07-11-2021 23:15,0.9,None,82.2,0.5,200.8
07-11-2021 23:15,07-11-2021 23:30,0.8,None,82.7,0.6,201.4
07-11-2021 23:30,07-11-2021 23:45,0.9,None,82.8,0.6,200.2
07-11-2021 23:45,08-11-2021 00:00,0.9,None,83.1,0.7,202.2
08-11-2021 00:00,08-11-2021 00:15,0.8,None,82.6,0.6,200.7
08-11-2021 00:15,08-11-2021 00:30,1,None,82.6,0.7,198
08-11-2021 00:30,08-11-2021 00:45,0.9,None,83,0.8,197.7
08-11-2021 00:45,08-11-2021 01:00,0.9,None,83.2,0.7,261.1
08-11-2021 01:00,08-11-2021 01:15,1,None,81.6,0.7,322.4
08-11-2021 01:15,08-11-2021 01:30,1.1,None,80.3,0.7,332
08-11-2021 01:30,08-11-2021 01:45,1,None,80.5,0.5,319.2
08-11-2021 01:45,08-11-2021 02:00,0.9,None,81.3,0.3,253.7
08-11-2021 02:00,08-11-2021 02:15,0.9,None,82.4,0.4,211.1
08-11-2021 02:15,08-11-2021 02:30,0.9,None,82.7,0.5,200
08-11-2021 02:30,08-11-2021 02:45,0.9,None,83.2,0.5,202.4
08-11-2021 02:45,08-11-2021 03:00,0.8,None,83,0.6,203.9
08-11-2021 03:00,08-11-2021 03:15,0.9,None,83,0.6,210.7
08-11-2021 03:15,08-11-2021 03:30,0.9,None,83.1,0.5,189.3
08-11-2021 03:30,08-11-2021 03:45,0.9,None,82.9,0.5,245
08-11-2021 03:45,08-11-2021 04:00,0.9,None,83.2,0.5,227.3
08-11-2021 04:00,08-11-2021 04:15,0.9,None,83.8,0.7,212.5
08-11-2021 04:15,08-11-2021 04:30,0.9,None,83.3,0.7,207.2
08-11-2021 04:30,08-11-2021 04:45,0.9,None,82.8,0.7,213.6
08-11-2021 04:45,08-11-2021 05:00,0.8,None,82.9,0.6,260.3
08-11-2021 05:00,08-11-2021 05:15,0.8,None,83,0.6,301.8
08-11-2021 05:15,08-11-2021 05:30,0.8,None,82.7,0.6,314
08-11-2021 05:30,08-11-2021 05:45,0.8,None,82.1,0.6,301
08-11-2021 05:45,08-11-2021 06:00,0.7,None,82.2,0.7,231
08-11-2021 06:00,08-11-2021 06:15,0.7,None,82.2,0.8,244.2
08-11-2021 06:15,08-11-2021 06:30,0.7,None,82.3,0.6,222.8
08-11-2021 06:30,08-11-2021 06:45,0.7,None,83,0.7,203.2
08-11-2021 06:45,08-11-2021 07:00,0.7,None,83.2,0.6,227.2
08-11-2021 07:00,08-11-2021 07:15,0.8,None,83.1,0.7,263.4
08-11-2021 07:15,08-11-2021 07:30,0.7,None,84.4,0.8,274.9
08-11-2021 07:30,08-11-2021 07:45,0.7,None,82.1,0.6,303.7
08-11-2021 07:45,08-11-2021 08:00,0.7,None,80.7,0.8,306.5
08-11-2021 08:00,08-11-2021 08:15,0.9,None,78.7,0.5,299.3
08-11-2021 08:15,08-11-2021 08:30,0.7,None,77.1,0.6,310.8
08-11-2021 08:30,08-11-2021 08:45,0.7,None,75.3,0.6,304.7
08-11-2021 08:45,08-11-2021 09:00,0.7,None,71,0.8,325
08-11-2021 09:00,08-11-2021 09:15,0.8,None,66.1,0.9,330.4
08-11-2021 09:15,08-11-2021 09:30,0.9,None,63,0.6,326.3
08-11-2021 09:30,08-11-2021 09:45,0.8,None,59.8,0.5,284.7
08-11-2021 09:45,08-11-2021 10:00,0.8,None,56.6,0.6,306.7
08-11-2021 10:00,08-11-2021 10:15,0.9,None,53.7,0.5,293.2
08-11-2021 10:15,08-11-2021 10:30,0.9,None,52.3,0.5,290.4
08-11-2021 10:30,08-11-2021 10:45,1,None,50.7,0.7,324
08-11-2021 10:45,08-11-2021 11:00,0.9,None,49.8,0.7,303.9
08-11-2021 11:00,08-11-2021 11:15,0.8,None,46.8,1,321.8
08-11-2021 11:15,08-11-2021 11:30,0.7,None,45,1.1,333.6
08-11-2021 11:30,08-11-2021 11:45,0.7,None,45.5,1.4,344.8
08-11-2021 11:45,08-11-2021 12:00,0.6,None,45.6,1.7,347.9
08-11-2021 12:00,08-11-2021 12:15,0.6,None,46,1.6,350
08-11-2021 12:15,08-11-2021 12:30,0.6,None,46.5,1.1,349.1
08-11-2021 12:30,08-11-2021 12:45,0.7,None,43.8,1.7,348.4
08-11-2021 12:45,08-11-2021 13:00,0.5,None,42.6,1.7,347.8
08-11-2021 13:00,08-11-2021 13:15,0.5,None,42.4,1.9,346.5
08-11-2021 13:15,08-11-2021 13:30,0.4,None,41.6,1.6,351
08-11-2021 13:30,08-11-2021 13:45,0.4,None,41.8,1.5,344.5
08-11-2021 13:45,08-11-2021 14:00,0.5,None,40.8,1.5,343.9
08-11-2021 14:00,08-11-2021 14:15,0.4,None,41,1.7,337.1
08-11-2021 14:15,08-11-2021 14:30,0.3,None,40.5,1.7,340.6
08-11-2021 14:30,08-11-2021 14:45,0.4,None,39.9,1.6,330.5
08-11-2021 14:45,08-11-2021 15:00,0.3,None,39.9,1.5,329.9
08-11-2021 15:00,08-11-2021 15:15,0.3,None,39.7,1.5,335.2
08-11-2021 15:15,08-11-2021 15:30,0.3,None,40.5,1.6,344.3
08-11-2021 15:30,08-11-2021 15:45,0.2,None,42.5,1.4,340.9
08-11-2021 15:45,08-11-2021 16:00,0.2,None,44.8,1.1,329.3
08-11-2021 16:00,08-11-2021 16:15,0.2,None,46.8,0.9,334.1
08-11-2021 16:15,08-11-2021 16:30,0.3,None,48.7,0.9,327.1
08-11-2021 16:30,08-11-2021 16:45,0.2,None,50.2,0.9,328.9
08-11-2021 16:45,08-11-2021 17:00,0.3,None,52.2,0.7,319.2
08-11-2021 17:00,08-11-2021 17:15,0.2,None,54.2,0.9,312.1
08-11-2021 17:15,08-11-2021 17:30,0.3,None,55.9,1,323.2
08-11-2021 17:30,08-11-2021 17:45,0.3,None,56.9,1,327.2
08-11-2021 17:45,08-11-2021 18:00,0.3,None,60,0.9,281.8
08-11-2021 18:00,08-11-2021 18:15,0.4,None,63.2,0.8,267.9
08-11-2021 18:15,08-11-2021 18:30,0.7,None,64.6,0.7,262.8
08-11-2021 18:30,08-11-2021 18:45,0.7,None,65.6,1,254
08-11-2021 18:45,08-11-2021 19:00,0.9,None,66.1,0.8,263.6
08-11-2021 19:00,08-11-2021 19:15,1.5,None,67.3,0.8,248.7
08-11-2021 19:15,08-11-2021 19:30,0.8,None,67.4,0.9,245.3
08-11-2021 19:30,08-11-2021 19:45,0.9,None,67.2,0.7,256.2
08-11-2021 19:45,08-11-2021 20:00,0.9,None,67.7,0.8,241.4
08-11-2021 20:00,08-11-2021 20:15,0.7,None,68.8,0.8,237.5
08-11-2021 20:15,08-11-2021 20:30,0.9,None,70.1,0.5,278.4
08-11-2021 20:30,08-11-2021 20:45,0.9,None,70.9,0.5,279.5
08-11-2021 20:45,08-11-2021 21:00,1,None,71.9,0.8,280.9
08-11-2021 21:00,08-11-2021 21:15,0.9,None,71.3,0.9,302.5
08-11-2021 21:15,08-11-2021 21:30,1,None,72.2,0.9,302.1
08-11-2021 21:30,08-11-2021 21:45,0.8,None,72.3,0.9,291.6
08-11-2021 21:45,08-11-2021 22:00,0.6,None,70.1,0.8,267.3
08-11-2021 22:00,08-11-2021 22:15,0.7,None,71.2,0.8,265.5
08-11-2021 22:15,08-11-2021 22:30,0.9,None,70.7,0.8,268.6
08-11-2021 22:30,08-11-2021 22:45,0.9,None,71.6,0.8,251.4
08-11-2021 22:45,08-11-2021 23:00,0.7,None,71.6,0.9,257.1
08-11-2021 23:00,08-11-2021 23:15,0.7,None,71.7,0.6,273.5
08-11-2021 23:15,08-11-2021 23:30,0.7,None,71.1,0.6,288.9
08-11-2021 23:30,08-11-2021 23:45,0.6,None,71.2,0.7,260.7
08-11-2021 23:45,09-11-2021 00:00,0.7,None,72.4,0.6,285.8
09-11-2021 00:00,09-11-2021 00:15,0.7,None,72.2,0.5,267.9
09-11-2021 00:15,09-11-2021 00:30,0.6,None,72.2,0.4,282.5
09-11-2021 00:30,09-11-2021 00:45,0.6,None,74.4,0.5,231
09-11-2021 00:45,09-11-2021 01:00,0.7,None,77.8,0.9,242.1
09-11-2021 01:00,09-11-2021 01:15,0.7,None,77.5,0.8,272.6
09-11-2021 01:15,09-11-2021 01:30,0.7,None,78.2,0.8,272.9
09-11-2021 01:30,09-11-2021 01:45,0.7,None,78.4,0.8,247.3
09-11-2021 01:45,09-11-2021 02:00,0.7,None,78.3,0.7,235.7
09-11-2021 02:00,09-11-2021 02:15,0.7,None,78.9,0.6,234.4
09-11-2021 02:15,09-11-2021 02:30,0.7,None,80,0.8,235.3
09-11-2021 02:30,09-11-2021 02:45,0.8,None,80.3,1,238.6
09-11-2021 02:45,09-11-2021 03:00,0.7,None,80.6,1,242.5
09-11-2021 03:00,09-11-2021 03:15,0.7,None,81,0.8,253.6
09-11-2021 03:15,09-11-2021 03:30,0.7,None,81.3,0.9,255.7
09-11-2021 03:30,09-11-2021 03:45,0.7,None,82,0.8,247.3
09-11-2021 03:45,09-11-2021 04:00,0.7,None,81.5,1,247.5
09-11-2021 04:00,09-11-2021 04:15,0.7,None,81.6,1.1,245.4
09-11-2021 04:15,09-11-2021 04:30,0.7,None,80.1,1.2,242.4
09-11-2021 04:30,09-11-2021 04:45,0.6,None,79.5,1.1,245.8
09-11-2021 04:45,09-11-2021 05:00,0.8,None,79.6,1,254.7
09-11-2021 05:00,09-11-2021 05:15,0.7,None,80.5,1.1,276.7
09-11-2021 05:15,09-11-2021 05:30,0.7,None,80.5,0.9,299.9
09-11-2021 05:30,09-11-2021 05:45,0.7,None,78.2,1.1,319.1
09-11-2021 05:45,09-11-2021 06:00,0.6,None,76,1.4,339.5
09-11-2021 06:00,09-11-2021 06:15,0.6,None,73.6,1.4,343.6
09-11-2021 06:15,09-11-2021 06:30,0.5,None,71.8,1.5,343.5
09-11-2021 06:30,09-11-2021 06:45,0.6,None,71.7,1.2,336.2
09-11-2021 06:45,09-11-2021 07:00,0.6,None,74.1,1,333.2
09-11-2021 07:00,09-11-2021 07:15,0.5,None,76.3,0.9,338.4
09-11-2021 07:15,09-11-2021 07:30,0.6,None,77.2,0.4,20.6
09-11-2021 07:30,09-11-2021 07:45,0.6,None,76.8,0.9,357.3
09-11-2021 07:45,09-11-2021 08:00,0.7,None,75.4,0.2,333.7
09-11-2021 08:00,09-11-2021 08:15,0.6,None,73.5,0.2,191.4
09-11-2021 08:15,09-11-2021 08:30,0.6,None,69.4,0.5,253.2
09-11-2021 08:30,09-11-2021 08:45,0.6,None,66.8,0.3,259.8
09-11-2021 08:45,09-11-2021 09:00,0.6,None,65.4,0.7,242.9
09-11-2021 09:00,09-11-2021 09:15,0.7,None,62.4,0.9,335.5
09-11-2021 09:15,09-11-2021 09:30,0.6,None,59.4,0.6,321
09-11-2021 09:30,09-11-2021 09:45,0.7,None,55.8,0.7,343.7
09-11-2021 09:45,09-11-2021 10:00,0.6,None,55.5,0.9,342.6
09-11-2021 10:00,09-11-2021 10:15,0.6,None,53.9,0.9,357
09-11-2021 10:15,09-11-2021 10:30,0.7,None,53.4,0.9,353
09-11-2021 10:30,09-11-2021 10:45,1.2,None,52.9,0.8,347
09-11-2021 10:45,09-11-2021 11:00,1.3,None,50.5,1.5,345.4
09-11-2021 11:00,09-11-2021 11:15,1.5,None,49.5,1.2,353.7
09-11-2021 11:15,09-11-2021 11:30,1.7,None,48.4,1.7,352.3
09-11-2021 11:30,09-11-2021 11:45,1.9,None,47.7,2,349
09-11-2021 11:45,09-11-2021 12:00,1.5,None,47.5,1.2,356.4
09-11-2021 12:00,09-11-2021 12:15,1,None,45.1,1.6,347.1
09-11-2021 12:15,09-11-2021 12:30,0.9,None,44.4,1.8,346.6
09-11-2021 12:30,09-11-2021 12:45,0.8,None,44.1,2.1,353.4
09-11-2021 12:45,09-11-2021 13:00,0.7,None,43.7,1.5,354.3
09-11-2021 13:00,09-11-2021 13:15,0.6,None,43.3,1.7,356.4
09-11-2021 13:15,09-11-2021 13:30,0.7,None,42.2,2.2,7.8
09-11-2021 13:30,09-11-2021 13:45,0.6,None,43.4,1.4,7.4
09-11-2021 13:45,09-11-2021 14:00,0.8,None,43.8,1.4,357.7
09-11-2021 14:00,09-11-2021 14:15,1,None,43.8,1.5,3.9
09-11-2021 14:15,09-11-2021 14:30,1,None,43.6,1.2,4.1
09-11-2021 14:30,09-11-2021 14:45,1.4,None,43.2,1.4,360
09-11-2021 14:45,09-11-2021 15:00,1.1,None,43.3,1.6,355.2
09-11-2021 15:00,09-11-2021 15:15,0.7,None,42.9,1.6,0.1
09-11-2021 15:15,09-11-2021 15:30,0.5,None,43.1,1.4,4.4
09-11-2021 15:30,09-11-2021 15:45,0.5,None,44.2,1.1,357.8
09-11-2021 15:45,09-11-2021 16:00,0.5,None,45.6,1.2,356.8
09-11-2021 16:00,09-11-2021 16:15,0.4,None,46.2,1.2,352.9
09-11-2021 16:15,09-11-2021 16:30,0.5,None,48.4,1,337.4
09-11-2021 16:30,09-11-2021 16:45,0.3,None,52.3,0.6,326.8
09-11-2021 16:45,09-11-2021 17:00,0.3,None,55.8,0.7,308.5
09-11-2021 17:00,09-11-2021 17:15,0.3,None,59.9,0.8,312.3
09-11-2021 17:15,09-11-2021 17:30,0.2,None,60.8,1,307.9
09-11-2021 17:30,09-11-2021 17:45,0.4,None,61.9,0.9,311.1
09-11-2021 17:45,09-11-2021 18:00,0.3,None,62.8,0.9,322.5
09-11-2021 18:00,09-11-2021 18:15,0.4,None,62.7,0.8,299.7
09-11-2021 18:15,09-11-2021 18:30,0.4,None,63.3,0.6,282.9
09-11-2021 18:30,09-11-2021 18:45,0.6,None,63.6,0.6,295.6
09-11-2021 18:45,09-11-2021 19:00,0.6,None,64.5,0.6,270.3
09-11-2021 19:00,09-11-2021 19:15,0.5,None,65.8,0.8,294.1
09-11-2021 19:15,09-11-2021 19:30,0.5,None,65.6,0.7,265.5
09-11-2021 19:30,09-11-2021 19:45,0.4,None,66.4,0.6,278.4
09-11-2021 19:45,09-11-2021 20:00,0.5,None,67.7,0.7,241.7
09-11-2021 20:00,09-11-2021 20:15,0.5,None,69.7,0.7,231.3
09-11-2021 20:15,09-11-2021 20:30,0.6,None,71.6,0.6,233.1
09-11-2021 20:30,09-11-2021 20:45,0.5,None,74.2,0.7,233.7
09-11-2021 20:45,09-11-2021 21:00,0.6,None,76.2,0.9,237.3
09-11-2021 21:00,09-11-2021 21:15,0.7,None,76.8,0.9,242
09-11-2021 21:15,09-11-2021 21:30,0.8,None,77.5,0.3,230.2
09-11-2021 21:30,09-11-2021 21:45,0.8,None,76.3,0.8,236.6
09-11-2021 21:45,09-11-2021 22:00,1,None,77.9,0.9,244.5
09-11-2021 22:00,09-11-2021 22:15,0.9,None,78.3,1,255.5
09-11-2021 22:15,09-11-2021 22:30,0.8,None,78.9,1,269.7
09-11-2021 22:30,09-11-2021 22:45,1,None,79.5,0.9,269.8
09-11-2021 22:45,09-11-2021 23:00,1.1,None,78.7,0.6,249.9
09-11-2021 23:00,09-11-2021 23:15,1.1,None,79.1,0.6,274.1
09-11-2021 23:15,09-11-2021 23:30,1.2,None,80.7,1,273.2
09-11-2021 23:30,09-11-2021 23:45,1.2,None,81.1,0.9,263.6
09-11-2021 23:45,10-11-2021 00:00,1.1,None,81.2,0.7,296.6
10-11-2021 00:00,10-11-2021 00:15,1.3,None,80.4,0.8,324.7
10-11-2021 00:15,10-11-2021 00:30,1.3,None,79,0.8,309.2
10-11-2021 00:30,10-11-2021 00:45,1.1,None,78.8,0.8,287.2
10-11-2021 00:45,10-11-2021 01:00,1,None,80,0.8,288.3
10-11-2021 01:00,10-11-2021 01:15,1,None,81.5,0.9,282.5
10-11-2021 01:15,10-11-2021 01:30,1,None,81.2,0.8,320.9
10-11-2021 01:30,10-11-2021 01:45,1,None,80.2,0.8,320.4
10-11-2021 01:45,10-11-2021 02:00,1,None,79.7,0.9,305.9
10-11-2021 02:00,10-11-2021 02:15,1,None,80.4,0.8,292.3
10-11-2021 02:15,10-11-2021 02:30,1,None,81.5,0.7,287.3
10-11-2021 02:30,10-11-2021 02:45,0.9,None,82.4,0.6,260.4
10-11-2021 02:45,10-11-2021 03:00,1.1,None,83,0.8,260.7
10-11-2021 03:00,10-11-2021 03:15,1.1,None,84.5,0.6,297.3
10-11-2021 03:15,10-11-2021 03:30,1.2,None,84.3,0.7,334.5
10-11-2021 03:30,10-11-2021 03:45,1.3,None,84.1,0.8,306.6
10-11-2021 03:45,10-11-2021 04:00,1.3,None,83.9,0.8,295.6
10-11-2021 04:00,10-11-2021 04:15,1.3,None,84,0.9,311.1
10-11-2021 04:15,10-11-2021 04:30,1.2,None,83.6,0.8,310.1
10-11-2021 04:30,10-11-2021 04:45,1.2,None,83.6,0.7,312.8
10-11-2021 04:45,10-11-2021 05:00,1.1,None,83.9,0.7,278.3
10-11-2021 05:00,10-11-2021 05:15,1,None,84.3,0.7,247.8
10-11-2021 05:15,10-11-2021 05:30,1,None,85.8,0.3,262.4
10-11-2021 05:30,10-11-2021 05:45,1.1,None,87.4,0.5,263.7
10-11-2021 05:45,10-11-2021 06:00,1.1,None,88.5,0.6,232.1
10-11-2021 06:00,10-11-2021 06:15,1.1,None,88.9,0.5,209.9
10-11-2021 06:15,10-11-2021 06:30,1.2,None,88.7,0.5,178.2
10-11-2021 06:30,10-11-2021 06:45,1.2,None,88.8,0.4,176.2
10-11-2021 06:45,10-11-2021 07:00,1.3,None,88.9,0.6,236.9
10-11-2021 07:00,10-11-2021 07:15,1.3,None,89.1,0.3,223.4
10-11-2021 07:15,10-11-2021 07:30,1.3,None,89,0.7,251.7
10-11-2021 07:30,10-11-2021 07:45,1.4,None,88.9,0.8,239.6
10-11-2021 07:45,10-11-2021 08:00,1.4,None,88.7,0.9,251.6
10-11-2021 08:00,10-11-2021 08:15,1.6,None,85.2,0.6,245.4
10-11-2021 08:15,10-11-2021 08:30,1.6,None,82.5,0.5,243.4
10-11-2021 08:30,10-11-2021 08:45,1.7,None,77.5,0.7,252
10-11-2021 08:45,10-11-2021 09:00,1.8,None,73.5,0.7,286.3
10-11-2021 09:00,10-11-2021 09:15,1.7,None,69.7,0.6,277.6
10-11-2021 09:15,10-11-2021 09:30,1.5,None,66.3,0.6,281.3
10-11-2021 09:30,10-11-2021 09:45,1.3,None,62.7,0.4,267.5
10-11-2021 09:45,10-11-2021 10:00,1.2,None,59.5,0.5,296.3
10-11-2021 10:00,10-11-2021 10:15,1.2,None,56.3,0.6,276.4
10-11-2021 10:15,10-11-2021 10:30,1,None,54.2,0.6,278.6
10-11-2021 10:30,10-11-2021 10:45,0.8,None,52.1,0.9,274.6
10-11-2021 10:45,10-11-2021 11:00,0.9,None,50.9,0.7,288.2
10-11-2021 11:00,10-11-2021 11:15,0.8,None,48.9,0.8,272.1
10-11-2021 11:15,10-11-2021 11:30,0.8,None,48.5,0.8,269.5
10-11-2021 11:30,10-11-2021 11:45,0.8,None,47.3,0.8,260.1
10-11-2021 11:45,10-11-2021 12:00,0.8,None,46.7,0.6,266.1
10-11-2021 12:00,10-11-2021 12:15,0.8,None,47.4,0.6,277
10-11-2021 12:15,10-11-2021 12:30,0.7,None,46.5,0.9,263
10-11-2021 12:30,10-11-2021 12:45,0.7,None,44.6,0.7,260.9
10-11-2021 12:45,10-11-2021 13:00,0.6,None,43.9,0.6,272.9
10-11-2021 13:00,10-11-2021 13:15,0.5,None,44,0.5,322.2
10-11-2021 13:15,10-11-2021 13:30,0.5,None,43.3,0.7,350.3
10-11-2021 13:30,10-11-2021 13:45,0.5,None,43.3,0.6,340.7
10-11-2021 13:45,10-11-2021 14:00,0.5,None,43.8,1.2,327
10-11-2021 14:00,10-11-2021 14:15,0.4,None,45,1.3,319.7
10-11-2021 14:15,10-11-2021 14:30,0.4,None,46.9,0.9,300.7
10-11-2021 14:30,10-11-2021 14:45,0.3,None,47.4,0.8,272.7
10-11-2021 14:45,10-11-2021 15:00,0.4,None,47.7,0.7,278.4
10-11-2021 15:00,10-11-2021 15:15,0.4,None,49.2,0.7,263.1
10-11-2021 15:15,10-11-2021 15:30,0.5,None,50,1,259.4
10-11-2021 15:30,10-11-2021 15:45,0.4,None,51.2,1.2,260.8
10-11-2021 15:45,10-11-2021 16:00,0.5,None,52.9,0.9,264.6
10-11-2021 16:00,10-11-2021 16:15,0.4,None,55.1,0.7,272
10-11-2021 16:15,10-11-2021 16:30,0.4,None,57.9,0.6,277.6
10-11-2021 16:30,10-11-2021 16:45,0.4,None,60.6,0.7,303.3
10-11-2021 16:45,10-11-2021 17:00,0.5,None,60.7,0.8,310.6
10-11-2021 17:00,10-11-2021 17:15,0.5,None,62,0.9,325.5
10-11-2021 17:15,10-11-2021 17:30,0.6,None,62.6,1.1,337.5
10-11-2021 17:30,10-11-2021 17:45,0.7,None,63.8,1,337.6
10-11-2021 17:45,10-11-2021 18:00,0.6,None,65.7,1.1,341
10-11-2021 18:00,10-11-2021 18:15,0.6,None,67.1,0.9,338.2
10-11-2021 18:15,10-11-2021 18:30,0.6,None,69.2,0.9,342.7
10-11-2021 18:30,10-11-2021 18:45,0.5,None,72.7,0.5,337.3
10-11-2021 18:45,10-11-2021 19:00,0.5,None,75.7,0.3,290.3
10-11-2021 19:00,10-11-2021 19:15,0.6,None,76.7,0.3,308
10-11-2021 19:15,10-11-2021 19:30,0.7,None,78.1,0.5,342.2
10-11-2021 19:30,10-11-2021 19:45,0.7,None,79.3,0.6,339
10-11-2021 19:45,10-11-2021 20:00,0.7,None,80.8,0.4,335.2
10-11-2021 20:00,10-11-2021 20:15,0.8,None,82,0.4,239.2
10-11-2021 20:15,10-11-2021 20:30,0.8,None,83,0.4,195.7
10-11-2021 20:30,10-11-2021 20:45,0.8,None,83.5,0.4,208
10-11-2021 20:45,10-11-2021 21:00,0.6,None,83.2,0.5,213.5
10-11-2021 21:00,10-11-2021 21:15,1,None,83.3,0.5,216.7
10-11-2021 21:15,10-11-2021 21:30,0.9,None,82.6,0.8,233.3
10-11-2021 21:30,10-11-2021 21:45,0.9,None,83.6,0.3,203.4
10-11-2021 21:45,10-11-2021 22:00,1,None,84.5,0.4,216.4
10-11-2021 22:00,10-11-2021 22:15,1.1,None,84.2,0.5,222.5
10-11-2021 22:15,10-11-2021 22:30,0.8,None,84.2,0.3,205.7
10-11-2021 22:30,10-11-2021 22:45,1,None,84.5,0.4,222.9
10-11-2021 22:45,10-11-2021 23:00,1.2,None,84.3,0.9,243.5
10-11-2021 23:00,10-11-2021 23:15,1.2,None,83.6,0.7,246.9
10-11-2021 23:15,10-11-2021 23:30,1.3,None,83.5,0.7,241.7
10-11-2021 23:30,10-11-2021 23:45,1.5,None,83.9,0.4,244.1
10-11-2021 23:45,11-11-2021 00:00,1.6,None,84,0.8,249.4
11-11-2021 00:00,11-11-2021 00:15,1.6,None,84.3,0.8,254.6
11-11-2021 00:15,11-11-2021 00:30,1.5,None,84.4,0.7,279.7
11-11-2021 00:30,11-11-2021 00:45,1.7,None,84.2,0.9,261.3
11-11-2021 00:45,11-11-2021 01:00,1.6,None,84.6,1,263.7
11-11-2021 01:00,11-11-2021 01:15,1.5,None,85.6,0.8,291.8
11-11-2021 01:15,11-11-2021 01:30,1.5,None,85.3,0.6,312
11-11-2021 01:30,11-11-2021 01:45,1.7,None,85.8,0.5,72.7
11-11-2021 01:45,11-11-2021 02:00,2.1,None,85.6,0.5,83.7
11-11-2021 02:00,11-11-2021 02:15,2.1,None,84.8,0.2,73.1
11-11-2021 02:15,11-11-2021 02:30,2.6,None,85.4,0.4,49.7
11-11-2021 02:30,11-11-2021 02:45,3.4,None,87,0.6,47
11-11-2021 02:45,11-11-2021 03:00,3.5,None,88.8,0.3,340.6
11-11-2021 03:00,11-11-2021 03:15,3.7,None,88.6,0.2,333
11-11-2021 03:15,11-11-2021 03:30,3.6,None,88.8,0.6,245
11-11-2021 03:30,11-11-2021 03:45,3.4,None,88.9,0.9,249.2
11-11-2021 03:45,11-11-2021 04:00,3.5,None,88.9,0.8,243.1
11-11-2021 04:00,11-11-2021 04:15,4.2,None,88.9,0.8,250.8
11-11-2021 04:15,11-11-2021 04:30,5,None,88.9,0.4,248.5
11-11-2021 04:30,11-11-2021 04:45,5.2,None,88.8,0.2,192.3
11-11-2021 04:45,11-11-2021 05:00,5.3,None,88.7,0.3,194.7
11-11-2021 05:00,11-11-2021 05:15,5.1,None,88.7,0.2,207.9
11-11-2021 05:15,11-11-2021 05:30,4.5,None,88.6,0.3,184.2
11-11-2021 05:30,11-11-2021 05:45,4.9,None,88.5,0.3,229.2
11-11-2021 05:45,11-11-2021 06:00,4.9,None,88.4,0.7,239.8
11-11-2021 06:00,11-11-2021 06:15,4.8,None,88.5,0.5,229.4
11-11-2021 06:15,11-11-2021 06:30,4.9,None,88.4,0.3,189.9
11-11-2021 06:30,11-11-2021 06:45,5,None,88.3,0.3,158.3
11-11-2021 06:45,11-11-2021 07:00,5.5,None,88.3,0.2,35.9
11-11-2021 07:00,11-11-2021 07:15,5.3,None,88.5,0.2,209.7
