"pm1_0","pm2_5","pm10","temp","humid","ps","createdAt","localtime"
63,76,78,23.13,73.93,988.37,1638723682194,"2021-12-05T22:31:22+05:30"
63,74,77,23.13,73.97,988.36,1638723712668,"2021-12-05T22:31:52+05:30"
64,75,78,23.14,73.94,988.35,1638723742651,"2021-12-05T22:32:22+05:30"
64,74,77,23.14,73.91,988.35,1638723773163,"2021-12-05T22:32:53+05:30"
62,74,78,23.14,73.87,988.34,1638723803724,"2021-12-05T22:33:23+05:30"
64,76,78,23.14,73.83,988.33,1638723834152,"2021-12-05T22:33:54+05:30"
63,74,77,23.15,73.78,988.32,1638723864598,"2021-12-05T22:34:24+05:30"
63,75,78,23.15,73.8,988.33,1638723895035,"2021-12-05T22:34:55+05:30"
64,75,78,23.14,73.82,988.32,1638723925397,"2021-12-05T22:35:25+05:30"
64,76,79,23.14,73.83,988.31,1638723956200,"2021-12-05T22:35:56+05:30"
66,79,81,23.13,73.86,988.32,1638723986720,"2021-12-05T22:36:26+05:30"
65,77,79,23.12,73.85,988.3,1638724016981,"2021-12-05T22:36:56+05:30"
65,76,78,23.12,73.87,988.31,1638724047686,"2021-12-05T22:37:27+05:30"
64,76,79,23.11,73.92,988.3,1638724077680,"2021-12-05T22:37:57+05:30"
65,78,80,23.11,73.93,988.3,1638724108265,"2021-12-05T22:38:28+05:30"
65,76,78,23.11,73.89,988.31,1638724138708,"2021-12-05T22:38:58+05:30"
65,76,78,23.1,73.9,988.3,1638724169219,"2021-12-05T22:39:29+05:30"
64,75,77,23.09,73.88,988.33,1638724200037,"2021-12-05T22:40:00+05:30"
64,75,78,23.09,73.9,988.34,1638724231305,"2021-12-05T22:40:31+05:30"
63,75,78,23.1,73.87,988.36,1638724260899,"2021-12-05T22:41:00+05:30"
63,72,77,23.1,73.85,988.39,1638724311768,"2021-12-05T22:41:51+05:30"
63,72,76,23.09,73.86,988.39,1638724332311,"2021-12-05T22:42:12+05:30"
64,76,78,23.09,73.9,988.41,1638724352824,"2021-12-05T22:42:32+05:30"
63,72,76,23.08,73.92,988.42,1638724383500,"2021-12-05T22:43:03+05:30"
64,74,77,23.08,73.93,988.43,1638724413939,"2021-12-05T22:43:33+05:30"
66,78,80,23.08,73.99,988.43,1638724444003,"2021-12-05T22:44:04+05:30"
64,75,78,23.09,73.96,988.46,1638724474415,"2021-12-05T22:44:34+05:30"
65,76,78,23.09,73.91,988.47,1638724504891,"2021-12-05T22:45:04+05:30"
63,74,77,23.08,73.85,988.48,1638724535235,"2021-12-05T22:45:35+05:30"
67,76,78,23.08,73.87,988.48,1638724565302,"2021-12-05T22:46:05+05:30"
64,73,76,23.07,73.89,988.46,1638724595345,"2021-12-05T22:46:35+05:30"
65,77,78,23.06,73.87,988.46,1638724646274,"2021-12-05T22:47:26+05:30"
63,74,77,23.06,73.82,988.44,1638724666804,"2021-12-05T22:47:46+05:30"
64,75,78,23.06,73.93,988.44,1638724687514,"2021-12-05T22:48:07+05:30"
65,75,78,23.06,73.94,988.43,1638724718162,"2021-12-05T22:48:38+05:30"
66,78,80,23.05,73.9,988.42,1638724748354,"2021-12-05T22:49:08+05:30"
64,74,77,23.04,73.91,988.41,1638724778798,"2021-12-05T22:49:38+05:30"
64,75,77,23.04,73.96,988.39,1638724829639,"2021-12-05T22:50:29+05:30"
65,77,79,23.04,73.95,988.39,1638724850145,"2021-12-05T22:50:50+05:30"
66,79,81,23.05,73.88,988.38,1638724870704,"2021-12-05T22:51:10+05:30"
65,77,79,23.05,73.9,988.37,1638724900745,"2021-12-05T22:51:40+05:30"
65,76,79,23.04,73.88,988.36,1638724931257,"2021-12-05T22:52:11+05:30"
66,79,80,23.03,73.95,988.35,1638724982075,"2021-12-05T22:53:02+05:30"
65,77,79,23.03,73.99,988.33,1638725002665,"2021-12-05T22:53:22+05:30"
66,79,81,23.02,73.96,988.31,1638725023831,"2021-12-05T22:53:43+05:30"
65,76,78,23.02,73.97,988.29,1638725074702,"2021-12-05T22:54:34+05:30"
66,77,79,23.02,73.94,988.27,1638725095211,"2021-12-05T22:54:55+05:30"
68,79,81,23.02,73.96,988.24,1638725116086,"2021-12-05T22:55:16+05:30"
65,75,78,23.02,73.96,988.21,1638725146390,"2021-12-05T22:55:46+05:30"
64,74,78,23.03,73.98,988.2,1638725176680,"2021-12-05T22:56:16+05:30"
66,78,81,23.03,73.95,988.17,1638725227595,"2021-12-05T22:57:07+05:30"
66,78,81,23.03,73.92,988.16,1638725248118,"2021-12-05T22:57:28+05:30"
66,77,79,23.03,73.91,988.16,1638725268665,"2021-12-05T22:57:48+05:30"
66,79,80,23.03,73.91,988.16,1638725298807,"2021-12-05T22:58:18+05:30"
66,78,80,23.03,73.9,988.14,1638725329538,"2021-12-05T22:58:49+05:30"
68,79,80,23.03,73.87,988.14,1638725360138,"2021-12-05T22:59:20+05:30"
69,81,83,23.03,73.86,988.13,1638725390829,"2021-12-05T22:59:50+05:30"
67,80,81,23.03,73.85,988.11,1638725421210,"2021-12-05T23:00:21+05:30"
66,75,77,23.02,73.83,988.13,1638725451428,"2021-12-05T23:00:51+05:30"
64,75,77,23.01,73.81,988.12,1638725481870,"2021-12-05T23:01:21+05:30"
64,77,78,23.01,73.85,988.13,1638725532720,"2021-12-05T23:02:12+05:30"
65,76,79,23.02,73.86,988.13,1638725553256,"2021-12-05T23:02:33+05:30"
65,77,78,23.01,73.85,988.12,1638725574440,"2021-12-05T23:02:54+05:30"
68,80,80,23.01,73.9,988.11,1638725605004,"2021-12-05T23:03:25+05:30"
69,82,82,23.04,74.05,988.13,1638725655932,"2021-12-05T23:04:15+05:30"
67,79,80,23.04,73.88,988.14,1638725676466,"2021-12-05T23:04:36+05:30"
66,77,80,23.04,73.81,988.12,1638725697366,"2021-12-05T23:04:57+05:30"
67,78,79,23.06,74.06,988.12,1638725727675,"2021-12-05T23:05:27+05:30"
69,79,80,23.08,74.31,988.13,1638725758052,"2021-12-05T23:05:58+05:30"
67,78,79,23.1,74.43,988.13,1638725808950,"2021-12-05T23:06:48+05:30"
66,76,79,23.12,74.54,988.11,1638725829480,"2021-12-05T23:07:09+05:30"
67,79,81,23.14,74.71,988.1,1638725850034,"2021-12-05T23:07:30+05:30"
67,77,81,23.17,74.91,988.11,1638725880374,"2021-12-05T23:08:00+05:30"
67,79,81,23.2,75,988.1,1638725910692,"2021-12-05T23:08:30+05:30"
67,79,82,23.21,75.03,988.12,1638725941222,"2021-12-05T23:09:01+05:30"
66,76,79,23.24,75.01,988.12,1638725971761,"2021-12-05T23:09:31+05:30"
66,81,82,23.26,75.12,988.13,1638726002303,"2021-12-05T23:10:02+05:30"
68,79,81,23.3,75.32,988.14,1638726053227,"2021-12-05T23:10:53+05:30"
67,79,81,23.34,75.39,988.13,1638726073940,"2021-12-05T23:11:13+05:30"
67,78,81,23.38,75.42,988.14,1638726094372,"2021-12-05T23:11:34+05:30"
67,77,79,23.42,75.36,988.15,1638726124442,"2021-12-05T23:12:04+05:30"
69,81,82,23.45,75.36,988.16,1638726154886,"2021-12-05T23:12:34+05:30"
68,80,81,23.48,75.24,988.17,1638726185704,"2021-12-05T23:13:05+05:30"
68,81,82,23.49,75.13,988.17,1638726216440,"2021-12-05T23:13:36+05:30"
70,82,85,23.25,75.12,988.02,1638726939411,"2021-12-05T23:25:39+05:30"
73,88,89,23.08,75.98,988.07,1638726959899,"2021-12-05T23:25:59+05:30"
71,85,86,22.99,76.36,988.07,1638726989202,"2021-12-05T23:26:29+05:30"
73,86,88,23.22,78.81,988.03,1638727021293,"2021-12-05T23:27:01+05:30"
69,81,82,23.29,78.82,987.98,1638727050236,"2021-12-05T23:27:30+05:30"
66,75,78,23.32,77.92,987.97,1638727080533,"2021-12-05T23:28:00+05:30"
67,78,79,23.36,77.63,987.95,1638727111026,"2021-12-05T23:28:31+05:30"
67,78,79,23.38,77.5,987.95,1638727141769,"2021-12-05T23:29:01+05:30"
67,78,79,23.38,77.5,987.95,1638727142973,"2021-12-05T23:29:02+05:30"
67,79,80,23.39,77.4,987.95,1638727171933,"2021-12-05T23:29:31+05:30"
66,79,80,23.4,77.4,987.95,1638727202558,"2021-12-05T23:30:02+05:30"
68,81,84,23.41,77.43,987.96,1638727232900,"2021-12-05T23:30:32+05:30"
68,78,80,23.41,77.36,987.97,1638727283728,"2021-12-05T23:31:23+05:30"
67,78,80,23.42,77.39,987.98,1638727304633,"2021-12-05T23:31:44+05:30"
67,80,82,23.43,77.36,987.99,1638727325225,"2021-12-05T23:32:05+05:30"
66,80,82,23.44,77.34,988,1638727355594,"2021-12-05T23:32:35+05:30"
67,77,80,23.43,77.28,988.03,1638727385973,"2021-12-05T23:33:05+05:30"
60,75,82,21.17,87.37,989.49,1638768181049,"2021-12-06T10:53:01+05:30"
64,76,80,21.34,88.59,989.51,1638768201577,"2021-12-06T10:53:21+05:30"
56,65,72,21.47,86.8,989.51,1638768229483,"2021-12-06T10:53:49+05:30"
56,65,72,21.68,85.16,989.52,1638768260004,"2021-12-06T10:54:20+05:30"
54,62,70,21.89,83.85,989.51,1638768290111,"2021-12-06T10:54:50+05:30"
55,62,72,22.07,82.95,989.51,1638768340978,"2021-12-06T10:55:40+05:30"
53,62,70,22.24,82.4,989.49,1638768361537,"2021-12-06T10:56:01+05:30"
54,62,70,22.36,81.54,989.48,1638768382267,"2021-12-06T10:56:22+05:30"
53,61,70,22.48,81.08,989.47,1638768411771,"2021-12-06T10:56:51+05:30"
55,62,71,22.63,80.98,989.46,1638768441925,"2021-12-06T10:57:21+05:30"
56,65,73,22.68,80.06,989.46,1638768472775,"2021-12-06T10:57:52+05:30"
55,65,73,22.73,79.42,989.45,1638768503418,"2021-12-06T10:58:23+05:30"
57,66,73,22.75,78.73,989.44,1638768554504,"2021-12-06T10:59:14+05:30"
56,67,73,22.81,78.91,989.45,1638768574745,"2021-12-06T10:59:34+05:30"
56,65,73,22.87,79.03,989.44,1638768595662,"2021-12-06T10:59:55+05:30"
56,66,73,22.91,79.06,989.43,1638768626257,"2021-12-06T11:00:26+05:30"
57,67,74,22.95,78.97,989.41,1638768656850,"2021-12-06T11:00:56+05:30"
57,66,73,22.98,78.9,989.41,1638768707676,"2021-12-06T11:01:47+05:30"
57,69,74,23.03,78.93,989.39,1638768728182,"2021-12-06T11:02:08+05:30"
57,69,75,23.03,78.29,989.41,1638768749031,"2021-12-06T11:02:29+05:30"
56,66,73,23.06,78.26,989.39,1638768799809,"2021-12-06T11:03:19+05:30"
57,65,73,23.09,78.36,989.36,1638768820313,"2021-12-06T11:03:40+05:30"
57,66,74,23.09,78.14,989.37,1638768841079,"2021-12-06T11:04:01+05:30"
55,64,72,23.1,78.06,989.39,1638768871376,"2021-12-06T11:04:31+05:30"
58,67,74,23.12,78.11,989.37,1638768922178,"2021-12-06T11:05:22+05:30"
57,67,74,23.14,78.33,989.35,1638768942905,"2021-12-06T11:05:42+05:30"
57,67,74,23.17,78.12,989.36,1638768963258,"2021-12-06T11:06:03+05:30"
56,66,73,23.16,77.72,989.36,1638768993865,"2021-12-06T11:06:33+05:30"
58,68,74,23.18,77.74,989.35,1638769024376,"2021-12-06T11:07:04+05:30"
57,66,73,23.19,77.7,989.36,1638769054778,"2021-12-06T11:07:34+05:30"
56,63,72,23.18,77.53,989.35,1638769085281,"2021-12-06T11:08:05+05:30"
56,65,74,23.21,77.68,989.36,1638769135989,"2021-12-06T11:08:55+05:30"
58,68,74,23.2,77.39,989.35,1638769156510,"2021-12-06T11:09:16+05:30"
57,68,74,23.24,77.69,989.35,1638769177860,"2021-12-06T11:09:37+05:30"
57,68,75,23.26,77.67,989.35,1638769228709,"2021-12-06T11:10:28+05:30"
57,67,73,23.31,77.97,989.36,1638769249282,"2021-12-06T11:10:49+05:30"
59,68,74,23.32,77.88,989.38,1638769269779,"2021-12-06T11:11:09+05:30"
58,67,74,23.34,77.66,989.38,1638769300497,"2021-12-06T11:11:40+05:30"
58,70,75,23.35,77.62,989.38,1638769330552,"2021-12-06T11:12:10+05:30"
59,70,75,23.38,77.42,989.39,1638769360875,"2021-12-06T11:12:40+05:30"
59,68,74,23.38,77.12,989.36,1638769391004,"2021-12-06T11:13:11+05:30"
57,67,73,23.38,76.59,989.37,1638769421582,"2021-12-06T11:13:41+05:30"
61,70,75,23.39,76.6,989.4,1638769452235,"2021-12-06T11:14:12+05:30"
58,67,74,23.43,76.9,989.38,1638769502735,"2021-12-06T11:15:02+05:30"
57,65,73,23.44,77.2,989.38,1638769523517,"2021-12-06T11:15:23+05:30"
57,65,73,23.44,77.2,989.38,1638769524519,"2021-12-06T11:15:24+05:30"
58,68,74,23.44,77.34,989.38,1638769543803,"2021-12-06T11:15:43+05:30"
58,67,74,23.47,77.52,989.36,1638769574080,"2021-12-06T11:16:14+05:30"
60,71,76,23.53,78.02,989.37,1638769604169,"2021-12-06T11:16:44+05:30"
57,66,72,23.54,78.17,989.35,1638769634441,"2021-12-06T11:17:14+05:30"
59,69,75,23.54,78.07,989.36,1638769685332,"2021-12-06T11:18:05+05:30"
57,68,74,23.55,78.09,989.36,1638769705752,"2021-12-06T11:18:25+05:30"
57,66,74,23.58,78.25,989.37,1638769726346,"2021-12-06T11:18:46+05:30"
56,66,74,23.61,78.61,989.37,1638769756107,"2021-12-06T11:19:16+05:30"
57,66,73,23.64,78.83,989.38,1638769786609,"2021-12-06T11:19:46+05:30"
57,67,74,23.66,78.88,989.37,1638769837385,"2021-12-06T11:20:37+05:30"
56,67,74,23.69,79.28,989.36,1638769857898,"2021-12-06T11:20:57+05:30"
57,68,74,23.7,79.43,989.35,1638769878715,"2021-12-06T11:21:18+05:30"
58,69,75,23.71,79.25,989.37,1638769929595,"2021-12-06T11:22:09+05:30"
58,68,74,23.72,79.35,989.36,1638769950375,"2021-12-06T11:22:30+05:30"
60,71,77,23.76,79.8,989.36,1638769971215,"2021-12-06T11:22:51+05:30"
59,69,75,23.76,80.21,989.38,1638770001374,"2021-12-06T11:23:21+05:30"
58,68,73,23.75,80.28,989.36,1638770031822,"2021-12-06T11:23:51+05:30"
58,69,75,23.75,80.11,989.37,1638770062519,"2021-12-06T11:24:22+05:30"
57,67,74,23.75,79.76,989.36,1638770092895,"2021-12-06T11:24:52+05:30"
56,65,74,23.78,79.73,989.36,1638770147614,"2021-12-06T11:25:47+05:30"
56,64,72,23.79,79.91,989.34,1638770168648,"2021-12-06T11:26:08+05:30"
57,68,74,23.82,79.91,989.33,1638770198624,"2021-12-06T11:26:38+05:30"
57,66,73,23.87,79.72,989.32,1638770249538,"2021-12-06T11:27:29+05:30"
62,72,77,23.94,79.94,989.33,1638770270057,"2021-12-06T11:27:50+05:30"
62,72,76,24.01,79.98,989.33,1638770290646,"2021-12-06T11:28:10+05:30"
73,86,88,24.07,80.39,989.33,1638770320862,"2021-12-06T11:28:40+05:30"
72,83,85,24.14,80.72,989.33,1638770351384,"2021-12-06T11:29:11+05:30"
78,92,93,24.2,80.99,989.33,1638770382095,"2021-12-06T11:29:42+05:30"
76,88,90,24.26,81.3,989.33,1638770412489,"2021-12-06T11:30:12+05:30"
86,103,105,24.34,81.82,989.33,1638770442997,"2021-12-06T11:30:42+05:30"
90,106,110,24.4,82.63,989.33,1638770473256,"2021-12-06T11:31:13+05:30"
105,121,123,24.41,82.37,989.32,1638770503902,"2021-12-06T11:31:43+05:30"
104,123,125,24.45,82.87,989.32,1638770534149,"2021-12-06T11:32:14+05:30"
102,121,123,24.44,82.7,989.33,1638770564786,"2021-12-06T11:32:44+05:30"
102,120,122,24.45,82.2,989.31,1638770595098,"2021-12-06T11:33:15+05:30"
115,134,137,24.47,81.95,989.29,1638770625215,"2021-12-06T11:33:45+05:30"
143,169,172,24.51,81.78,989.31,1638770655665,"2021-12-06T11:34:15+05:30"
132,155,159,24.58,82.21,989.31,1638770685847,"2021-12-06T11:34:45+05:30"
137,165,168,24.62,82.46,989.3,1638770716235,"2021-12-06T11:35:16+05:30"
131,158,165,24.64,82.62,989.3,1638770746734,"2021-12-06T11:35:46+05:30"
127,150,155,24.62,81.94,989.3,1638770777253,"2021-12-06T11:36:17+05:30"
131,155,158,24.63,81.81,989.33,1638770807861,"2021-12-06T11:36:47+05:30"
134,159,165,24.64,81.66,989.35,1638770837849,"2021-12-06T11:37:17+05:30"
137,163,168,24.66,81.51,989.38,1638770867921,"2021-12-06T11:37:47+05:30"
144,173,179,24.67,81.33,989.39,1638770898428,"2021-12-06T11:38:18+05:30"
152,184,190,24.77,81.68,989.4,1638770949195,"2021-12-06T11:39:09+05:30"
173,218,227,24.91,83.67,989.41,1638770969762,"2021-12-06T11:39:29+05:30"
172,215,224,24.87,83.44,989.41,1638770990663,"2021-12-06T11:39:50+05:30"
163,205,215,24.82,83.13,989.42,1638771020768,"2021-12-06T11:40:20+05:30"
160,195,203,24.77,82.93,989.41,1638771050806,"2021-12-06T11:40:50+05:30"
158,194,201,24.74,82.96,989.37,1638771080920,"2021-12-06T11:41:20+05:30"
155,189,197,24.69,82.83,989.36,1638771111068,"2021-12-06T11:41:51+05:30"
154,191,198,24.65,82.94,989.35,1638771141072,"2021-12-06T11:42:21+05:30"
153,190,199,24.6,82.71,989.34,1638771171167,"2021-12-06T11:42:51+05:30"
153,190,198,24.58,82.88,989.33,1638771201789,"2021-12-06T11:43:21+05:30"
154,190,196,24.58,82.91,989.33,1638771232282,"2021-12-06T11:43:52+05:30"
154,190,196,24.59,82.67,989.31,1638771262817,"2021-12-06T11:44:22+05:30"
155,193,199,24.61,82.42,989.32,1638771293384,"2021-12-06T11:44:53+05:30"
154,188,196,24.62,82.11,989.31,1638771323507,"2021-12-06T11:45:23+05:30"
149,181,187,24.63,81.97,989.32,1638771353567,"2021-12-06T11:45:53+05:30"
147,178,184,24.64,81.8,989.32,1638771383633,"2021-12-06T11:46:23+05:30"
148,179,187,24.63,81.58,989.32,1638771413868,"2021-12-06T11:46:53+05:30"
147,182,186,24.62,81.43,989.33,1638771444253,"2021-12-06T11:47:24+05:30"
148,179,184,24.62,81.35,989.33,1638771474354,"2021-12-06T11:47:54+05:30"
146,173,178,24.61,81.16,989.34,1638771504421,"2021-12-06T11:48:24+05:30"
146,177,183,24.62,81.04,989.34,1638771534846,"2021-12-06T11:48:54+05:30"
149,183,190,24.63,80.88,989.34,1638771565010,"2021-12-06T11:49:25+05:30"
147,182,190,24.62,80.66,989.33,1638771595090,"2021-12-06T11:49:55+05:30"
143,172,178,24.62,80.54,989.31,1638771625156,"2021-12-06T11:50:25+05:30"
144,173,180,24.62,80.48,989.3,1638771655224,"2021-12-06T11:50:55+05:30"
142,171,180,24.62,80.41,989.29,1638771685305,"2021-12-06T11:51:25+05:30"
140,168,174,24.6,80.33,989.29,1638771715812,"2021-12-06T11:51:55+05:30"
138,168,172,24.61,80.31,989.29,1638771745883,"2021-12-06T11:52:25+05:30"
136,165,169,24.54,79.49,989.28,1638771776011,"2021-12-06T11:52:56+05:30"
136,164,171,24.51,79,989.27,1638771806257,"2021-12-06T11:53:26+05:30"
137,167,174,24.46,79.67,989.26,1638771836561,"2021-12-06T11:53:56+05:30"
114,136,142,24.32,77.95,989.27,1638771866848,"2021-12-06T11:54:26+05:30"
104,126,131,24.24,76.66,989.25,1638771897094,"2021-12-06T11:54:57+05:30"
94,114,116,24.13,74.93,989.25,1638771948024,"2021-12-06T11:55:48+05:30"
93,111,113,24.11,74.42,989.23,1638771968615,"2021-12-06T11:56:08+05:30"
88,104,107,24.06,74.31,989.21,1638771989093,"2021-12-06T11:56:29+05:30"
90,105,107,24.02,74.07,989.19,1638772019001,"2021-12-06T11:56:59+05:30"
57,67,71,18.73,78.32,993.1,1639114311788,"2021-12-10T11:01:51+05:30"
57,64,70,18.91,76.95,993.13,1639114332291,"2021-12-10T11:02:12+05:30"
58,65,71,19.2,75.69,993.14,1639114358744,"2021-12-10T11:02:38+05:30"
56,62,71,19.48,74.42,993.14,1639114390304,"2021-12-10T11:03:10+05:30"
58,66,74,19.74,73.38,993.14,1639114419169,"2021-12-10T11:03:39+05:30"
57,67,73,19.96,72.45,993.12,1639114470058,"2021-12-10T11:04:30+05:30"
58,68,74,20.14,71.82,993.12,1639114490599,"2021-12-10T11:04:50+05:30"
57,66,73,20.29,71.4,993.12,1639114511467,"2021-12-10T11:05:11+05:30"
56,66,73,20.4,70.97,993.13,1639114541451,"2021-12-10T11:05:41+05:30"
57,66,74,20.5,70.62,993.12,1639114571634,"2021-12-10T11:06:11+05:30"
57,66,74,20.57,70.3,993.09,1639114603222,"2021-12-10T11:06:43+05:30"
57,65,72,20.64,70,993.07,1639114632825,"2021-12-10T11:07:12+05:30"
56,65,73,20.66,70.09,993.05,1639114663370,"2021-12-10T11:07:43+05:30"
58,68,75,20.65,69.71,993.06,1639114714248,"2021-12-10T11:08:34+05:30"
58,67,74,20.64,69.11,993.05,1639114735000,"2021-12-10T11:08:55+05:30"
56,65,72,20.67,69.18,993.05,1639114755418,"2021-12-10T11:09:15+05:30"
57,66,74,20.7,70.07,993.05,1639114785550,"2021-12-10T11:09:45+05:30"
57,66,74,20.7,70.07,993.05,1639114787276,"2021-12-10T11:09:47+05:30"
56,65,73,20.68,70.3,993.07,1639114816257,"2021-12-10T11:10:16+05:30"
56,66,73,20.68,70.38,993.05,1639114846931,"2021-12-10T11:10:46+05:30"
36,46,54,24.1,57.96,994.35,1639120834126,"2021-12-10T12:50:34+05:30"